학원교습소명,학원명,개설일자,등록일자,등록상태명,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정명,도로명우편번호,도로명주소,도로명상세주소,구,lat,lon
학원,예종발레무용학원,20020530,20020530,개원,24,48,예능(대),예능(중),무용,463808,경기도 성남시 분당구 돌마로90번길 4,(구미동/엘레강스프라자 1동) 5층 506호,분당구,37.349715117,127.111735377
학원,예중의신라티스트학원,20130830,20130830,개원,40,60,입시.검정 및 보습,보통교과,보습,463834,경기도 성남시 분당구 정자로76번길 11,/ 502호 (정자동/한라프라자),분당구,37.362363965,127.113519747
학원,예지학원,20120131,20120131,개원,45,66,입시.검정 및 보습,보통교과,보습,463867,경기도 성남시 분당구 성남대로331번길 3-13,/ 402호 (정자동/대명제스트빌딩),분당구,37.364393218,127.107695832
교습소,예지현아뜰리에미술교습소,20220302,20220302,개원,8,4,예능(대),예능(중),미술,13607,경기도 성남시 분당구 내정로 52,/ 106호 (정자동/ 한솔마을 상가),분당구,37.364793554,127.115137141
교습소,예포인트영어교습소,20191017,20191017,개원,15,5,입시.검정 및 보습,보통교과,보습,13608,경기도 성남시 분당구 정자로 143,/ 분산상가동 203호 (정자동/ 한솔마을LG아파트),분당구,37.364461791,127.120856967
교습소,예피아노교습소,19941217,19941217,개원,25,5,예능(대),예능(중),음악,463822,경기도 성남시 분당구 중앙공원로40번길 8,(서현동/현대근린상가) 2층 225호,분당구,37.379709372,127.130164702
학원,예화음악학원,20000208,20000208,개원,60,40,예능(대),예능(중),음악,463797,경기도 성남시 분당구 양현로94번길 28,(이매동/이매촌) 동신아파트상가303/304호,분당구,37.389469635,127.127667191
교습소,오늘과내일영어교습소,20181205,20181205,개원,42,6,입시.검정 및 보습,보통교과,보습,13523,경기도 성남시 분당구 성남대로779번길 56,/ 4층 일부 (이매동/ 한풍상가),분당구,37.399498007,127.122344190
교습소,오동석기타아카데미음악교습소,20220217,20220217,개원,2,3,예능(대),예능(중),음악,13618,경기도 성남시 분당구 성남대로 170,/ 501호 (금곡동/ 한국프라자),분당구,37.351197216,127.109514528
교습소,오렌지미술교습소,20180731,20180731,개원,30,8,예능(대),예능(중),미술,13490,경기도 성남시 분당구 판교로 393,/ B126호 (삼평동/ 봇들마을2단지상가동),분당구,37.405842890,127.118311391
학원,오르다분당학원,20180906,20180906,개원,16,50,입시.검정 및 보습,보통교과,보습,13558,경기도 성남시 분당구 성남대로 345,/ 403호 (정자동/ 정자역프라자),분당구,37.366891804,127.107704500
학원,오르다샘앤클래스판교학원,20160920,20160920,개원,44,58,기타(대),기타(중),기타(소),13489,경기도 성남시 분당구 판교로 375,/ 304호 (삼평동/메가스페이스1),분당구,37.404241633,127.115303839
학원,오르새학원,20140331,20140331,개원,360,120,입시.검정 및 보습,보통교과,보습,463811,경기도 성남시 분당구 정자일로 234,/ 406호~407호 (정자동/태남프라자),분당구,37.371212190,127.106281974
학원,오르세아카데미학원,20181212,20181212,개원,190,100,입시.검정 및 보습,보통교과,보습,13568,경기도 성남시 분당구 양현로94번길 21,/ 401호 (이매동/ 분당코아),분당구,37.391021630,127.126382155
교습소,오르피노음악교습소,19960523,19960523,개원,30,3,예능(대),예능(중),음악,463810,경기도 성남시 분당구 미금일로 55,(구미동/하얀마을)  6단지제상가동 2층 204호,분당구,37.345820693,127.113675454
교습소,오름수학교습소,20190625,20190625,개원,32,9,입시.검정 및 보습,보통교과,보습,13525,경기도 성남시 분당구 동판교로 153,/ 201호/202호 (삼평동/ 봇들마을8단지 가상가동),분당구,37.395812431,127.114644061
학원,오리글로벌어학원,20020325,20020325,개원,115,274,국제화,국제,어학(성인),463870,경기도 성남시 분당구 성남대로 38,/ 801호일부 (구미동/케이앤에프코퍼레이션),분당구,37.339293124,127.109391147
학원,오리씨앤씨미술학원,20030417,20030417,개원,120,246,예능(대),예능(중),미술,463870,경기도 성남시 분당구 성남대로 52,(구미동/그랜드프라자 7층,분당구,37.340444238,127.109399489
교습소,오메가수학교습소,20051222,20051222,개원,12,5,입시.검정 및 보습,보통교과,보습,463864,경기도 성남시 분당구 돌마로 361,(수내동/동신코아빌딩) 407호,분당구,37.370585061,127.123030356
교습소,오미경피아노교습소,20011015,20011015,개원,9,5,예능(대),예능(중),음악,13611,경기도 성남시 분당구 내정로 55,/ 분산상가 203호 (정자동/ 상록마을우성아파트),분당구,37.364827463,127.112655495
학원,오브제미술학원,20120320,20120320,개원,24,46,예능(대),예능(중),미술,13461,경기도 성남시 분당구 운중로 115,/ 503호 (운중동),분당구,37.392051690,127.076070314
교습소,오수진영어교습소,20160328,20160328,개원,36,6,입시.검정 및 보습,보통교과,보습,13523,경기도 성남시 분당구 판교로 432,/ 3층 3호 일부 (이매동),분당구,37.405133072,127.121737887
학원,오스틴어학원,20121008,20121008,개원,72,91,국제화,외국어,실용외국어(유아/초·중·고),13489,경기도 성남시 분당구 판교로 375,/ 603호/604호 (삼평동/ 메가스페이스1),분당구,37.404241633,127.115303839
교습소,오쌤수학교습소,20221013,20221013,개원,64,8,입시.검정 및 보습,보통교과,보습,13562,경기도 성남시 분당구 정자일로 80,/ 201호 (정자동/ 상록마을보성아파트),분당구,37.358202496,127.107137914
학원,오이시이일본어학원,20021022,20021022,개원,563,131,국제화,외국어,실용외국어(유아/초·중·고),463824,경기도 성남시 분당구 분당로53번길 10,(서현동/동호프라자) 501호,분당구,37.383548495,127.121757829
학원,오즈스터디센터독서실,19960422,19960422,개원,323,115,독서실,독서실,독서실(유아/초·중·고),463830,경기도 성남시 분당구 양현로94번길 19,(이매동/새남서울조합상가) 남서울프라자 502호,분당구,37.391144726,127.126208889
학원,오크힐어학원,20090928,20090928,개원,273,92,국제화,외국어,실용외국어(유아/초·중·고),463811,경기도 성남시 분당구 정자일로 234,(정자동/태남프라자)  506호,분당구,37.371212190,127.106281974
학원,오투독서실,20030807,20030807,개원,1251,175,독서실,독서실,독서실(유아/초·중·고),13567,경기도 성남시 분당구 이매로 49,/ 501호/ 502호 일부 (이매동/ 주영빌딩),분당구,37.394997461,127.126386558
학원,오픈스카이원격학원,20220714,20220714,개원,2,999999,종합(대),,,13524,경기도 성남시 분당구 분당내곡로 159,/ 1105호 A동 (삼평동),분당구,37.397951926,127.112534426
학원,오픈스페이스서현독서실,20191219,20191219,개원,1540,166,독서실,독서실(중),독서실(일반인),13589,경기도 성남시 분당구 중앙공원로40번길 8,/ 209~212호 (서현동/ 현대근린상가),분당구,37.379709372,127.130164702
학원,오하운폴댄스학원,20190508,20190508,개원,390,111,기예(대),기예(중),댄스,13558,경기도 성남시 분당구 정자일로 192,/ 801호 일부 (정자동/ 지.파크프라자),분당구,37.367382464,127.106294786
교습소,오호미술교습소,20220914,20220914,개원,16,8,예능(대),예능(중),미술,13485,경기도 성남시 분당구 판교로 20,/ 202호 (판교동/ 판교원마을3단지아파트),분당구,37.388383330,127.085365422
학원,온더데스크분당독서실,20160303,20160303,개원,282,103,독서실,독서실,독서실(유아/초·중·고),13583,경기도 성남시 분당구 장안로 35,/ 5층 일부 (분당동/성창빌딩),분당구,37.370119172,127.143144129
학원,온더데스크분당미금독서실,20161109,20161109,개원,152,76,독서실,독서실,독서실(유아/초·중·고),13618,경기도 성남시 분당구 성남대로 168,/ 702호 일부 (금곡동/미도프라자),분당구,37.350887393,127.109492359
학원,온더데스크서현2센터독서실,20181205,20181205,개원,918,112,독서실,독서실,독서실(유아/초·중·고),13586,경기도 성남시 분당구 돌마로 482,/ 2층 일부 (서현동/ 주영빌딩),분당구,37.377366332,127.133670401
학원,온더데스크서현독서실,20150309,20150309,개원,8,127,독서실,독서실,독서실(유아/초·중·고),463822,경기도 성남시 분당구 중앙공원로40번길 4,/ 201호 (서현동/ 현대카스올림픽골프파크),분당구,37.380350582,127.129417363
학원,온더데스크수내독서실,20140805,20140805,개원,78,101,독서실,독서실,독서실(유아/초·중·고),463922,경기도 성남시 분당구 내정로173번길 11,/ 201호/218호 (수내동/양지마을),분당구,37.374923464,127.118566987
학원,온더데스크수내중앙독서실,20161115,20161115,개원,340,85,독서실,독서실,독서실(유아/초·중·고),13595,경기도 성남시 분당구 백현로 97,/ 405호 일부 (수내동/다운타운),분당구,37.376857548,127.111380252
학원,온더데스크야탑e센터독서실,20180524,20180524,개원,312,78,독서실,독서실,독서실(유아/초·중·고),13521,경기도 성남시 분당구 판교로 477,/ 405호/406호 (야탑동/ 정우스토아),분당구,37.405738624,127.126932321
학원,온더데스크이매센터독서실,20160121,20160121,개원,506,136,독서실,독서실,독서실(유아/초·중·고),13566,경기도 성남시 분당구 성남대로779번길 20,/ 2층 일부 (이매동),분당구,37.399444791,127.126188384
학원,온더데스크판교독서실,20160808,20160808,개원,468,117,독서실,독서실,독서실(유아/초·중·고),13466,경기도 성남시 분당구 운중로 128,/ 701호·702호·703호 (운중동/마크시티그린),분당구,37.391312688,127.077357796
학원,온리원영어학원,20041120,20041120,개원,12,75,입시.검정 및 보습,보통교과,보습,463852,경기도 성남시 분당구 내정로 170,(수내동/동신파크빌딩) 404호,분당구,37.373482279,127.119677902
학원,온스콜라학원,20160119,20160119,개원,140,62,입시.검정 및 보습,보통교과,보습,13555,경기도 성남시 분당구 정자일로 234,/ 502호 (정자동/태남프라자),분당구,37.371212190,127.106281974
교습소,온캔버스미술교습소,20230130,20230130,개원,1,9,예능(대),예능(중),미술,13613,경기도 성남시 분당구 정자일로 55,/ 103동 103호 (금곡동/ 분당두산위브아파트),분당구,37.354400908,127.105047105
교습소,온피아노음악교습소,20140319,20140319,개원,70,5,예능(대),예능(중),음악,463736,경기도 성남시 분당구 탄천로 59,/ 103호 일부 (이매동/아름마을),분당구,37.397590348,127.122016922
학원,올가국어수능관보습학원,20211015,20211015,개원,160,85,입시.검정 및 보습,보통교과,보습,13595,경기도 성남시 분당구 백현로 97,/ 506호 일부 (수내동/ 수내동 다운타운),분당구,37.376857548,127.111380252
학원,올가드림뷰티아카데미학원,20180907,20180907,개원,44,44,직업기술,산업응용기술,이·미용,13616,경기도 성남시 분당구 정자일로 25,/ 501호 (금곡동/ 대덕프라자2),분당구,37.352387506,127.105672704
학원,올데이수학1관학원,20160831,20160831,개원,229,80,입시.검정 및 보습,보통교과,보습,13589,경기도 성남시 분당구 돌마로 481,/ 303호 (서현동/분당우성프라자),분당구,37.377735933,127.132867402
교습소,올리브나무미술교습소,20140523,20140523,개원,15,5,예능(대),예능(중),미술,463420,경기도 성남시 분당구 판교역로 102,/ 102호일부 (백현동/백현마을),분당구,37.389881977,127.112159079
학원,올림피아드에듀신샘수학학원,20161111,20161111,개원,134,58,입시.검정 및 보습,보통교과,보습,13599,경기도 성남시 분당구 내정로 172,/ 302호 (수내동/상지상가빌딩),분당구,37.373649901,127.119962135
학원,올매스비학원,20070614,20070614,개원,2,175,입시.검정 및 보습,보통교과,보습,463834,경기도 성남시 분당구 정자로 82,(정자동/평림빌딩) 3층,분당구,37.363189252,127.114063588
학원,올바른관리형독서실,20201228,20201228,개원,480,80,독서실,독서실,독서실(유아/초·중·고),13587,경기도 성남시 분당구 불정로376번길 7,/ 2층 일부 (서현동/ 건일빌딩),분당구,37.373716926,127.137040777
학원,올바른수학학원,20061012,20061012,개원,23,88,입시.검정 및 보습,보통교과,보습,463811,경기도 성남시 분당구 정자일로 234,(정자동/태남프라자)  606호,분당구,37.371212190,127.106281974
학원,올비스터디센터큐어독서실,20201130,20201130,개원,120,184,독서실,독서실,독서실(유아/초·중·고),13601,경기도 성남시 분당구 불정로 252,/ 2층 (수내동/ 분당프라자),분당구,37.366216199,127.126641894
학원,올인원수학전문학원,20141020,20141014,개원,320,76,입시.검정 및 보습,보통교과,보습,463781,경기도 성남시 분당구 백현로 97,/ 307호 (수내동/ 다운타운),분당구,37.376857548,127.111380252
학원,올인원영어학원,20070416,20070416,개원,48,59,입시.검정 및 보습,보통교과,보습,13600,경기도 성남시 분당구 돌마로356번길 3,/ 504호/ 212호 (수내동/ 그랜드빌딩),분당구,37.369730708,127.123322025
학원,올인원중등수학학원,20200429,20200429,개원,320,125,입시.검정 및 보습,보통교과,보습,13595,경기도 성남시 분당구 백현로 97,/ 3층 306호 (수내동/ 수내동 다운타운),분당구,37.376857548,127.111380252
학원,올패스관리형독서실,20221020,20221020,개원,262,131,독서실,독서실,독서실(유아/초·중·고),13589,경기도 성남시 분당구 중앙공원로40번길 42,/ 222호 일부 (서현동/ 우성종합상가),분당구,37.378320553,127.131993249
학원,와이두메쓰(Why Do Math)학원,20220106,20220106,개원,48,61,입시.검정 및 보습,보통교과,보습,13461,경기도 성남시 분당구 운중로 131,/ 901호 (운중동/ 스타식스 메트로),분당구,37.391941436,127.077763434
교습소,와이매쓰수학교습소,20120306,20120306,개원,18,6,입시.검정 및 보습,보통교과,보습,463864,경기도 성남시 분당구 내정로166번길 43,/ 204호 일부 (수내동/금산프라자빌딩),분당구,37.370407182,127.122592815
학원,와이미술학원,20210218,20210218,개원,130,40,예능(대),예능(중),미술,13558,경기도 성남시 분당구 성남대로331번길 3-13,/ 705호 (정자동/ 대명제스트빌딩),분당구,37.364393218,127.107695832
학원,와이비엠분당어학원,20050802,20050802,개원,840,290,국제화,국제,어학(성인),13591,경기도 성남시 분당구 황새울로360번길 25,/ 4층 (서현동),분당구,37.385508708,127.125497553
학원,와이비엠잉글루수내학원,20060224,20060224,개원,50,61,입시.검정 및 보습,보통교과,보습,463864,경기도 성남시 분당구 불정로 255,/ 205호 일부 (수내동/돌마소매시장),분당구,37.366928541,127.126420464
학원,와이수학랩학원,20191227,20191227,개원,70,60,입시.검정 및 보습,보통교과,보습,13612,경기도 성남시 분당구 정자로 78,/ 303호 (정자동/ 영동프라자),분당구,37.363179085,127.113529674
교습소,와이스피치(Y SPEECH)화술교습소,20200219,20200219,개원,12,6,기타(대),기타(중),화술,13625,경기도 성남시 분당구 구미로 60,/ 4층 404호 (구미동/ 관보쇼핑),분당구,37.337788994,127.115675161
학원,와이제이당스학원,20191209,20191209,개원,34,89,예능(대),예능(중),무용,13567,경기도 성남시 분당구 양현로 126,/ 502호 일부 (이매동/ 미림프라자),분당구,37.394984879,127.125630025
학원,와이즈리더미금영어독서전문학원,20120612,20120612,개원,622,20,입시.검정 및 보습,보통교과,보습,13627,경기도 성남시 분당구 돌마로90번길 4,/ 602호 (구미동/엘레강스프라자1동),분당구,37.349715117,127.111735377
